,rest_wave,flux
316,3048.474,4.32283794855236e-09
317,3059.342,4.97335903434034e-09
318,3070.21,5.127355338469179e-09
319,3081.078,5.038392813694374e-09
320,3091.946,4.921737583087766e-09
321,3102.814,4.841513457500576e-09
322,3113.682,5.078986432048907e-09
323,3124.55,5.12995483461751e-09
324,3135.418,5.152765543101901e-09
325,3146.286,5.178379774858219e-09
326,3162.588,5.430755904477898e-09
327,3184.324,5.353524100471049e-09
328,3206.06,5.330610416282939e-09
329,3227.796,5.389621116756977e-09
330,3249.532,5.4374544765335695e-09
331,3271.268,5.500474118742217e-09
332,3293.004,5.529491531178569e-09
333,3314.74,5.562298928653852e-09
334,3336.476,5.575136207869128e-09
335,3358.212,5.6171107880535066e-09
336,3379.948,5.634143878115171e-09
337,3401.6839999999997,5.6070422590951945e-09
338,3423.42,5.635372883639392e-09
339,3445.156,5.683676746882137e-09
340,3466.892,5.559200854359008e-09
341,3488.628,5.683791665974848e-09
342,3510.364,5.57568653648227e-09
343,3532.1,5.810579386325289e-09
344,3553.836,5.9789109721934054e-09
345,3575.572,5.990223237974138e-09
346,3597.308,5.990909401356337e-09
347,3619.044,5.986029549732389e-09
348,3640.7799999999997,5.933443441669612e-09
349,3662.516,5.7778969223322585e-09
350,3684.252,5.872382312678475e-09
351,3705.988,5.959560721358408e-09
352,3727.724,6.043312759501094e-09
353,3749.46,6.10399257207127e-09
354,3771.196,6.137992573636975e-09
355,3792.932,6.244030221864764e-09
356,3814.668,6.350363912421255e-09
357,3836.404,6.287442265768208e-09
358,3858.14,6.432839151921978e-09
359,3879.8759999999997,6.1568174393390165e-09
360,3901.612,6.159490808228928e-09
361,3914.46601832,6.413771255411853e-09
362,3915.444247,6.41553872878724e-09
363,3916.42280172,6.417306791254964e-09
364,3917.4010304,6.41907426463035e-09
365,3918.3793677599997,6.420841934369849e-09
366,3919.3579224799996,6.422609996837572e-09
367,3920.33615116,6.42437747021296e-09
368,3921.31470588,6.389275265740335e-09
369,3922.29293456,6.315311684263732e-09
370,3923.2711632399996,6.241348102787163e-09
371,3924.2497179599995,6.167359869522498e-09
372,3925.22805532,6.093388070783184e-09
373,3926.20650136,6.019408054781194e-09
374,3927.1848387200002,5.945436256041881e-09
375,3928.1630674,5.9337259614908695e-09
376,3929.1416221199997,5.9519458981957175e-09
377,3930.1198508,5.970159764286392e-09
378,3931.09840552,5.98837970099124e-09
379,3932.0766342,6.006593567081906e-09
380,3933.05497156,6.02480945671063e-09
381,3934.0334175999997,6.043027369877411e-09
382,3935.01175496,6.125863561858198e-09
383,3935.99030968,6.2198986681732395e-09
384,3936.9685383600004,6.313902443377836e-09
385,3937.94676704,6.407906218582344e-09
386,3938.92532176,6.501941324897386e-09
387,3939.90355044,6.5959451001019374e-09
388,3940.88210516,6.686665746520515e-09
389,3941.8604425199997,6.598301559167937e-09
390,3942.8386712,6.509947187876993e-09
391,3943.81722592,6.421563368401023e-09
392,3944.7954546,6.3332089971101204e-09
393,3945.77400932,6.244825177634151e-09
394,3946.7522379999996,6.156470806343289e-09
395,3947.73046668,6.087682548167448e-09
396,3948.7090214,6.113167853308134e-09
397,3949.6873587600003,6.138647497563637e-09
398,3950.6658048,6.164129972261719e-09
399,3951.64414216,6.1896096165172094e-09
400,3952.62237084,6.215086430330108e-09
401,3953.6009255599997,6.2405717354707945e-09
402,3954.57915424,6.2562286242052395e-09
403,3955.55770896,6.250459173555261e-09
404,3956.5359376399997,6.244691645201149e-09
405,3957.514275,6.2389234760817435e-09
406,3958.49282972,6.233154025431765e-09
407,3959.4710584,6.22738649707765e-09
408,3960.44961312,6.221617046427672e-09
409,3961.4278418,6.239460832436442e-09
410,3962.40607048,6.286747111642349e-09
411,3963.3846252,6.334049151190169e-09
412,3964.36285388,6.3813354303960755e-09
413,3965.3414086000002,6.428637469943918e-09
414,3966.3197459599996,6.4759290025971e-09
415,3967.29797464,6.523215281803028e-09
416,3968.27652936,6.579867476329986e-09
417,3969.25475804,6.64372858284011e-09
418,3970.23331276,6.707610974020768e-09
419,3971.21154144,6.771472080530892e-09
420,3972.1898788,6.835340281931185e-09
421,3973.16832484,6.899215578221674e-09
422,3974.1466622000003,6.9630837796219964e-09
423,3975.12521692,6.97851021908078e-09
424,3976.1034455999998,6.970209920889155e-09
425,3977.0816742800002,6.961909622697522e-09
426,3978.060229,6.953606558047215e-09
427,3979.03845768,6.945306259855587e-09
428,3980.0170124,6.9370031952052795e-09
429,3980.99534976,6.928701974860759e-09
430,3981.97357844,6.921730344661574e-09
431,3982.95213316,6.915160555776533e-09
432,3983.9303618400004,6.908592955848247e-09
433,3984.9089165600003,6.9020231669632065e-09
434,3985.88714524,6.895455567034927e-09
435,3986.8654826,6.888887237454389e-09
436,3987.84392864,6.882318178221604e-09
437,3988.8222659999997,6.867983468506727e-09
438,3989.8007120400002,6.852283442245828e-09
439,3990.7790494,6.836585159851013e-09
440,3991.75727808,6.820888621322269e-09
441,3992.7358328,6.805186851195306e-09
442,3993.7140614799996,6.78949031266657e-09
443,3994.6926162,6.7737885425396e-09
444,3995.67084488,6.761457828543254e-09
445,3996.6491822400003,6.749407363475203e-09
446,3997.62773696,6.737354221120983e-09
447,3998.60596564,6.725305094696029e-09
448,3999.5845203599997,6.713251952341809e-09
449,4000.5627490399997,6.701202825916848e-09
450,4001.5409777200002,6.6891536994918825e-09
