,rest_wave,flux
65,453.84,-4.56335963228824e-16
66,465.0,-2.6019923527090295e-15
67,477.4,9.378641842247212e-16
68,489.8,-2.2823740526207144e-16
69,502.2,2.293355388822121e-15
70,513.36,-2.7653704381054726e-15
71,523.28,7.34299506793212e-16
72,533.2,-2.8796622085208625e-16
73,546.84,1.2881767359915932e-15
74,559.24,3.328160045000149e-16
75,570.4,-2.6491258827135455e-15
76,582.8,2.8417022398687067e-15
77,595.2,2.2167670313336345e-15
78,607.6,1.0300267644784183e-15
79,620.0,1.953471452211839e-15
80,627.4399999999999,-1.7571562846129933e-15
81,634.88,2.2982748432236234e-15
82,644.8,-1.1502679655529158e-15
83,657.2,-8.232480866014354e-16
84,669.6,9.1093886475335e-16
85,682.0,9.416136978120754e-16
86,694.4,-4.684564883044013e-15
87,706.8,-5.95828554797775e-16
88,719.2,1.826223412577543e-15
89,731.6,2.5713593203271723e-15
90,744.0,1.6287140711224099e-15
91,756.4,-1.0235875046233475e-15
92,768.8,-4.273287023038435e-15
93,781.2,2.0711080789281094e-15
94,793.6,2.563721828819896e-15
95,806.0,-1.6001906808051883e-15
96,815.92,7.206232730850335e-15
97,824.6,5.6312752892465924e-15
98,837.0,-2.546447287399329e-15
99,849.4,5.9379841864522e-15
100,861.8,9.355127047701279e-15
101,874.2,6.15424888898661e-15
102,887.84,1.2672544973535336e-14
103,900.24,1.7531416983690934e-14
104,911.4,1.1333749498537912e-14
105,923.8,1.5263107136489586e-14
106,936.2,1.9876055731682705e-14
107,948.6,2.8313168734783132e-14
108,961.0,4.203339591412187e-14
109,973.4,5.4663196098034127e-14
110,985.8,5.798141149578267e-14
111,998.2,6.970178515847426e-14
112,1010.6,9.332260677329504e-14
113,1023.0,1.005998449996533e-13
114,1035.4,1.2157412263297528e-13
115,1047.8,1.4282521791335538e-13
116,1060.2,1.7766678746456225e-13
117,1072.6,2.0714201315372523e-13
118,1085.0,2.924886249141872e-13
119,1097.4,4.515233808839066e-13
120,1109.8,7.745008120728884e-13
121,1122.2,3.399787385154655e-11
122,1134.6,8.853372407205985e-10
123,1147.0,8.185403115687088e-10
124,1159.4,1.1273796515266985e-09
125,1171.8,1.0514850611132904e-09
126,1184.2,1.1459590645582687e-09
127,1196.6,1.250345727801582e-09
128,1209.0,8.661941126679159e-10
129,1221.4,8.915105664643111e-10
130,1233.8,1.5045465280229238e-09
131,1246.2,1.6001890314374288e-09
132,1258.6,1.5828133312264305e-09
133,1271.0,1.337588887848807e-09
134,1283.4,1.499508661210285e-09
135,1295.8,2.170391954156542e-09
136,1308.2,2.314396917966002e-09
137,1320.6,2.1992792564342236e-09
138,1333.0,2.227253677985851e-09
139,1345.4,2.1276238661326227e-09
140,1357.8,2.5692654079036458e-09
141,1370.2,2.6391463375148014e-09
142,1382.6,2.3589289068544287e-09
143,1395.0,2.0548453574154264e-09
144,1407.4,2.9539314853206395e-09
145,1419.8,2.921036492274083e-09
146,1432.2,2.411351624620078e-09
147,1444.6,2.651681493990672e-09
148,1457.0,3.174272788664676e-09
149,1469.4,4.694436162914988e-09
150,1481.8,5.717877863895731e-09
151,1494.2,6.978999841567892e-09
152,1506.6,7.429243229781882e-09
153,1519.0,7.294473024510302e-09
154,1531.4,6.3684669859311785e-09
155,1543.8,5.549186473290049e-09
156,1556.2,4.282497512637845e-09
157,1568.6,3.755080966877369e-09
158,1581.0,4.122973485284931e-09
159,1593.4,3.926947455301505e-09
160,1605.8,3.793478397632318e-09
161,1618.2,3.957892525236602e-09
162,1630.6,4.155819263597259e-09
163,1643.0,4.192091680577552e-09
164,1655.4,4.295323094955524e-09
165,1667.8,4.251908845552194e-09
166,1680.2,4.636346791250081e-09
167,1692.6,4.428446925195247e-09
168,1705.0,4.691918141202597e-09
169,1717.4,4.5832669465841e-09
170,1729.8,4.745481264850192e-09
171,1742.2,5.173033562544307e-09
172,1754.6,4.629904385831679e-09
173,1767.0,4.552350945452166e-09
174,1779.4,4.7923863150807515e-09
175,1788.08,5.067255085019525e-09
176,1794.28,5.144720582328115e-09
177,1804.2,5.150703210398864e-09
178,1816.6,4.933571157825362e-09
179,1829.0,5.0168380736713656e-09
180,1841.4,4.957458136031956e-09
181,1853.8,5.252873367751733e-09
