wavelength flux unc
4.193417317158889091e+03 5.486768081530792637e-17 9.289191129675585266e-18
4.194733233244294752e+03 6.442138858844633138e-17 9.379477066355135684e-18
4.196049149329699503e+03 6.603085044990300839e-17 9.253446173865331281e-18
4.197365065415105164e+03 5.332488640250057318e-17 9.055905517420317636e-18
4.198680981500509915e+03 5.771381408847833208e-17 9.069692963870351502e-18
4.199996897585915576e+03 5.418126979939917294e-17 8.952756095034955085e-18
4.201312813671321237e+03 5.415968700285643935e-17 8.976069353419149617e-18
4.202628729756725988e+03 5.396324153354244591e-17 8.942135095969774210e-18
4.203944645842131649e+03 5.634015164115847136e-17 9.086063695373388472e-18
4.205260561927536401e+03 5.099560204583290085e-17 9.172773730264872151e-18
4.206576478012942061e+03 5.121311084226494459e-17 9.240295656486963247e-18
4.207892394098347722e+03 5.742239504995345022e-17 9.279820000515972016e-18
4.209208310183752474e+03 5.439243908361661027e-17 9.164355513170919989e-18
4.210524226269158135e+03 5.265375175814444907e-17 9.108981561424782657e-18
4.211840142354562886e+03 5.082244667384595046e-17 9.052481816864960655e-18
4.213156058439968547e+03 5.084778817909212502e-17 9.076247543044221693e-18
4.214471974525374208e+03 5.970331581056637213e-17 9.126323402966956882e-18
4.215787890610778959e+03 5.993951227139721386e-17 9.074670936796695622e-18
4.217103806696184620e+03 5.522802054247072650e-17 8.983299739153475632e-18
4.218419722781589371e+03 5.899841896232828364e-17 9.050138414189597927e-18
4.219735638866995032e+03 5.459928386759162037e-17 9.011474337997644308e-18
4.221051554952400693e+03 5.150516515550026717e-17 8.979301148072394296e-18
4.222367471037805444e+03 5.483703542797406180e-17 8.948979188358037961e-18
4.223683387123211105e+03 5.289121876839617225e-17 8.693075976613732895e-18
4.224999303208616766e+03 6.343578634497714784e-17 8.660992122194638611e-18
4.226315219294021517e+03 5.379213426075217682e-17 8.364404859202525432e-18
4.227631135379427178e+03 5.690677697820219574e-17 8.481384741429774606e-18
4.228947051464831929e+03 6.089399928894460271e-17 8.867477082603188144e-18
4.230262967550237590e+03 5.718821690981723787e-17 9.000965835495770644e-18
4.231578883635642342e+03 5.424453919009212892e-17 8.860831513561937120e-18
4.232894799721048003e+03 5.318649908602045165e-17 8.854335664211558193e-18
4.234210715806453663e+03 5.367988254290628075e-17 8.786542422748549704e-18
4.235526631891858415e+03 6.545632388364817748e-17 8.790091027576402193e-18
4.236842547977264076e+03 6.039117935563076867e-17 8.737819830307951268e-18
4.238158464062669736e+03 5.420757083415590901e-17 8.624662349691309635e-18
