wavelength flux err
4.063000000000000000e+03 5.535105065919964096e-01 1.935009498687143351e-02
4.064000000000000000e+03 5.678978249795217925e-01 1.941539932038874317e-02
4.065000000000000000e+03 5.695209175441789951e-01 1.920444263277264543e-02
4.066000000000000000e+03 5.574490292208424957e-01 1.917423689003354068e-02
4.067000000000000000e+03 5.317370730017544345e-01 1.937216473519394119e-02
4.068000000000000000e+03 5.509260897182240990e-01 1.952823290837060397e-02
4.069000000000000000e+03 5.685823787426355080e-01 1.935251388180691742e-02
4.070000000000000000e+03 5.708876190365601566e-01 1.917530489456661241e-02
4.071000000000000000e+03 5.708844619389347175e-01 1.897140826058174232e-02
4.072000000000000000e+03 5.563725029043781189e-01 1.915540941571327108e-02
4.073000000000000000e+03 5.527433588256919217e-01 1.886801002692227100e-02
4.074000000000000000e+03 5.406104944423124614e-01 1.916186200692200636e-02
4.075000000000000000e+03 5.561993528916931995e-01 1.928250495883922222e-02
4.076000000000000000e+03 5.716887455404972007e-01 1.908878632894952729e-02
4.077000000000000000e+03 5.711427432937986604e-01 1.913733527147835900e-02
4.078000000000000000e+03 5.700125959068450543e-01 1.904510791787425786e-02
4.079000000000000000e+03 5.396745840104397729e-01 1.889413386030867198e-02
4.080000000000000000e+03 5.414911124978095680e-01 1.919333308597139312e-02
4.081000000000000000e+03 5.762478600460498868e-01 1.925238760749716990e-02
4.082000000000000000e+03 5.761277977082216450e-01 1.905644489208087322e-02
4.083000000000000000e+03 5.465082708396534761e-01 1.877886352926145044e-02
4.084000000000000000e+03 5.239192501583209705e-01 1.860522430548720157e-02
4.085000000000000000e+03 5.278393582126248429e-01 1.874966674073946446e-02
4.086000000000000000e+03 5.508034675378907785e-01 1.881519295022346383e-02
4.087000000000000000e+03 5.579027744466210637e-01 1.884319686434626079e-02
4.088000000000000000e+03 5.374833060144496022e-01 1.874777554059809531e-02
4.089000000000000000e+03 5.265606736703311030e-01 1.861630015762128637e-02
4.090000000000000000e+03 5.471829037597814027e-01 1.903549630749543781e-02
4.091000000000000000e+03 5.457128033712154158e-01 1.875791086719337183e-02
4.092000000000000000e+03 5.213099014310720314e-01 1.882268062391664193e-02
4.093000000000000000e+03 5.227196088462561230e-01 1.861908733925173032e-02
4.094000000000000000e+03 5.142653481372084778e-01 1.847802182577988270e-02
4.095000000000000000e+03 5.252731023228871532e-01 1.869513176997311329e-02
4.096000000000000000e+03 5.468097173484712803e-01 1.882741539294665103e-02
4.097000000000000000e+03 5.690413434529204562e-01 1.875228094614302468e-02
4.098000000000000000e+03 5.657906396174923191e-01 1.832937150431364001e-02
4.099000000000000000e+03 5.469066785036694744e-01 1.867967103223252059e-02
4.100000000000000000e+03 5.623786262185416218e-01 1.846907018090656813e-02
4.101000000000000000e+03 5.476414041509425346e-01 1.822435773682800839e-02
4.102000000000000000e+03 5.455447980476254566e-01 1.817931937959657226e-02
4.103000000000000000e+03 5.372340007960580976e-01 1.813170078687737635e-02
4.104000000000000000e+03 5.473873380065545913e-01 1.824207285836390927e-02
4.105000000000000000e+03 5.796854859842160979e-01 1.855972770078375897e-02
4.106000000000000000e+03 5.619425826280424197e-01 1.826778653999116750e-02
4.107000000000000000e+03 5.277872331508253190e-01 1.855034052900189287e-02
4.108000000000000000e+03 5.417894399758943491e-01 1.835795196111313435e-02
4.109000000000000000e+03 5.401183701006743165e-01 1.844930790927917438e-02
4.110000000000000000e+03 5.409709750169551246e-01 1.841278720261321084e-02
4.111000000000000000e+03 5.427686967491552883e-01 1.820786981247791286e-02
4.112000000000000000e+03 5.207185581151346776e-01 1.810795365690616790e-02
4.113000000000000000e+03 5.189207517843760220e-01 1.836639291593370263e-02
4.114000000000000000e+03 5.563889187634015743e-01 1.829482343780459985e-02
4.115000000000000000e+03 5.471526673515690886e-01 1.821746736551147980e-02
4.116000000000000000e+03 5.297908923149690086e-01 1.839745921210570942e-02
4.117000000000000000e+03 5.362411687758641410e-01 1.833578367551617558e-02
4.118000000000000000e+03 5.452657681319029725e-01 1.837808469888847426e-02
4.119000000000000000e+03 5.445371378187647826e-01 1.819797431469414098e-02
4.120000000000000000e+03 5.319761192520873205e-01 1.813796205661409588e-02
4.121000000000000000e+03 5.409960717514054052e-01 1.853139573826258213e-02
4.122000000000000000e+03 5.836524145907849848e-01 1.871851718556018229e-02
4.123000000000000000e+03 5.726803838219384213e-01 1.824948397312043530e-02
4.124000000000000000e+03 5.258498305203390677e-01 1.826482085620287008e-02
4.125000000000000000e+03 5.395105644636594144e-01 1.806843330829944680e-02
4.126000000000000000e+03 5.157422379264057222e-01 1.788398719976030254e-02
4.127000000000000000e+03 4.969419867297271698e-01 1.821784312983066104e-02
4.128000000000000000e+03 5.169180606845993342e-01 1.826655224030456284e-02
4.129000000000000000e+03 5.371995870894846759e-01 1.819723768692561860e-02
4.130000000000000000e+03 5.327158818031623166e-01 1.800860609095843515e-02
4.131000000000000000e+03 5.177751186034251774e-01 1.787700003379507491e-02
4.132000000000000000e+03 5.343282832606720545e-01 1.808219871167566356e-02
4.133000000000000000e+03 5.343317917309580167e-01 1.789980760318228906e-02
4.134000000000000000e+03 5.049759669600996093e-01 1.778989140655615198e-02
4.135000000000000000e+03 5.000931217493123082e-01 1.799842563544248181e-02
4.136000000000000000e+03 5.145193730772723573e-01 1.800289311494970845e-02
4.137000000000000000e+03 5.262592159617628385e-01 1.802955034569655654e-02
4.138000000000000000e+03 5.285211441323988124e-01 1.817402235928392701e-02
4.139000000000000000e+03 5.158511356979926799e-01 1.809589844410229575e-02
4.140000000000000000e+03 5.162803568291051137e-01 1.800745123062603634e-02
4.141000000000000000e+03 5.235201160891245209e-01 1.806088673793633873e-02
4.142000000000000000e+03 5.319218306372484051e-01 1.791656982319490138e-02
4.143000000000000000e+03 5.340038600127691160e-01 1.783590913207171863e-02
4.144000000000000000e+03 5.479041408829313786e-01 1.789489937045553314e-02
4.145000000000000000e+03 5.449345731465560227e-01 1.787714510343745358e-02
4.146000000000000000e+03 5.398314321153515616e-01 1.783643163109311855e-02
4.147000000000000000e+03 5.291084543307184029e-01 1.770015363374086853e-02
4.148000000000000000e+03 5.167609941067637935e-01 1.759272896866933764e-02
4.149000000000000000e+03 5.211818685022577835e-01 1.768921031651405837e-02
4.150000000000000000e+03 5.295518364669252742e-01 1.772938153811323345e-02
4.151000000000000000e+03 5.330753167256054859e-01 1.780833115755736315e-02
4.152000000000000000e+03 5.420770710817902627e-01 1.788249736803126239e-02
4.153000000000000000e+03 5.529307281339976843e-01 1.798770617573335062e-02
4.154000000000000000e+03 5.391023475806334675e-01 1.790672103657236364e-02
4.155000000000000000e+03 5.401498998402938234e-01 1.799375611737652828e-02
4.156000000000000000e+03 5.461946426552848344e-01 1.794079587666580836e-02
4.157000000000000000e+03 5.378177590137457331e-01 1.792510526183959535e-02
4.158000000000000000e+03 5.449377532332148055e-01 1.819992496109265265e-02
4.159000000000000000e+03 5.414310952407677124e-01 1.780105522593573505e-02
4.160000000000000000e+03 5.007795496026073989e-01 1.770386367834111616e-02
4.161000000000000000e+03 5.120532026820728833e-01 1.777556829714518546e-02
4.162000000000000000e+03 5.227525819516264383e-01 1.801437788887945424e-02
4.163000000000000000e+03 5.106261933269533593e-01 1.794582259130753782e-02
4.164000000000000000e+03 4.979304363550386969e-01 1.797191463477120291e-02
4.165000000000000000e+03 5.247539444064467373e-01 1.811051821556198746e-02
4.166000000000000000e+03 5.430862822744707552e-01 1.810745298245881527e-02
4.167000000000000000e+03 5.267063696256892857e-01 1.782592496751513739e-02
4.168000000000000000e+03 5.032203223545772541e-01 1.788647850601546643e-02
4.169000000000000000e+03 5.183688854084343989e-01 1.799155019220297080e-02
4.170000000000000000e+03 5.250560814348393945e-01 1.785508231476717542e-02
4.171000000000000000e+03 5.095996950483436816e-01 1.792050298361070118e-02
4.172000000000000000e+03 5.258407963237198279e-01 1.789114240582404328e-02
4.173000000000000000e+03 5.305163303422674170e-01 1.784464241331368273e-02
4.174000000000000000e+03 5.493057236047947933e-01 1.781811053055361305e-02
4.175000000000000000e+03 5.656016150029592460e-01 1.765067900227836051e-02
4.176000000000000000e+03 5.389781769685219048e-01 1.735294354055581453e-02
4.177000000000000000e+03 5.163738460175786305e-01 1.778690521081476364e-02
4.178000000000000000e+03 5.415646753305874972e-01 1.756197753014156551e-02
4.179000000000000000e+03 5.210615934353258760e-01 1.755716209730682001e-02
4.180000000000000000e+03 5.158416923733125659e-01 1.755563663802038946e-02
4.181000000000000000e+03 5.226419118888429027e-01 1.757252505221193820e-02
4.182000000000000000e+03 5.298937580371485545e-01 1.767475843799019841e-02
4.183000000000000000e+03 5.337777977878339630e-01 1.759695193395765730e-02
4.184000000000000000e+03 5.215997579308455645e-01 1.745347507409649931e-02
4.185000000000000000e+03 5.033075142747538422e-01 1.717201822845851669e-02
4.186000000000000000e+03 5.074794306191358073e-01 1.719697289173719584e-02
4.187000000000000000e+03 5.018832285070840005e-01 1.700868024453390873e-02
4.188000000000000000e+03 5.006514459016536689e-01 1.709880451671636284e-02
4.189000000000000000e+03 5.066057338997116410e-01 1.695917479147409507e-02
4.190000000000000000e+03 4.933900775895897484e-01 1.711777488372794379e-02
4.191000000000000000e+03 5.064563557452890219e-01 1.732957970786502475e-02
4.192000000000000000e+03 5.088637006378713412e-01 1.724931108826372947e-02
4.193000000000000000e+03 4.979705669159197878e-01 1.700899214914228241e-02
4.194000000000000000e+03 4.866971422338085551e-01 1.701986339458114519e-02
4.195000000000000000e+03 4.998506024715914098e-01 1.594464461141386138e-02
4.196000000000000000e+03 5.169282745595968898e-01 1.576101828097175445e-02
4.197000000000000000e+03 4.988966402355939356e-01 1.557606901796734951e-02
4.198000000000000000e+03 4.941415686117233697e-01 1.683778232705801514e-02
4.199000000000000000e+03 5.116748155659647246e-01 1.702002668985440337e-02
4.200000000000000000e+03 5.168178113912194060e-01 1.706592943798361864e-02
4.201000000000000000e+03 5.172737475076009117e-01 1.702315850004271214e-02
4.202000000000000000e+03 5.324165022921654167e-01 1.692071962988871137e-02
4.203000000000000000e+03 5.205081048106856567e-01 1.693614152940172563e-02
4.204000000000000000e+03 5.137119021580451861e-01 1.716776718803141033e-02
4.205000000000000000e+03 5.267193876894590288e-01 1.740087491587257937e-02
4.206000000000000000e+03 5.370200497421803165e-01 1.743509612359861113e-02
4.207000000000000000e+03 5.478609971221011232e-01 1.754023173729796561e-02
4.208000000000000000e+03 5.400942287772644290e-01 1.736242003528124314e-02
4.209000000000000000e+03 5.282970097470186532e-01 1.733950028221921055e-02
4.210000000000000000e+03 5.406343799628952063e-01 1.745155173793249206e-02
4.211000000000000000e+03 5.462169151610852813e-01 1.720390307993871146e-02
4.212000000000000000e+03 5.156708916459619152e-01 1.713735214340237831e-02
4.213000000000000000e+03 5.151771643664334599e-01 1.718166571167593915e-02
4.214000000000000000e+03 5.347946829779067768e-01 1.736914717589735715e-02
4.215000000000000000e+03 5.318041058844586999e-01 1.748621777751563702e-02
4.216000000000000000e+03 5.290116173547660949e-01 1.710669983091842386e-02
4.217000000000000000e+03 5.143854071017690543e-01 1.698515189671026548e-02
4.218000000000000000e+03 5.233599452891796178e-01 1.717974958727638835e-02
4.219000000000000000e+03 5.369766453262779793e-01 1.712260817215228992e-02
4.220000000000000000e+03 5.372614126881990471e-01 1.701835267879174204e-02
4.221000000000000000e+03 5.266430773925742104e-01 1.692237463415357385e-02
4.222000000000000000e+03 5.130117737358106389e-01 1.689206703152614647e-02
4.223000000000000000e+03 4.987589166025057641e-01 1.684669527872004191e-02
4.224000000000000000e+03 5.078885550031677631e-01 1.677920952471139218e-02
4.225000000000000000e+03 5.141023703995004634e-01 1.672800121473443785e-02
4.226000000000000000e+03 5.255677991896846590e-01 1.654403430523508634e-02
4.227000000000000000e+03 5.139295659359324198e-01 1.640537078161145162e-02
4.228000000000000000e+03 5.130128037284562570e-01 1.665941027767518789e-02
4.229000000000000000e+03 5.161942460819052281e-01 1.655507971723937585e-02
4.230000000000000000e+03 5.066134266158349719e-01 1.694723331044606721e-02
4.231000000000000000e+03 5.040274553856727291e-01 1.671758184331258862e-02
4.232000000000000000e+03 4.993452476388987038e-01 1.689874964561116286e-02
4.233000000000000000e+03 5.182107633384658296e-01 1.691345864072824057e-02
4.234000000000000000e+03 5.117101955661912394e-01 1.696284290557891275e-02
4.235000000000000000e+03 5.213661625454107940e-01 1.674324353580827415e-02
4.236000000000000000e+03 5.040515544093819855e-01 1.652352760439812149e-02
4.237000000000000000e+03 4.977777397969098128e-01 1.668390141197663087e-02
4.238000000000000000e+03 5.032382822548538970e-01 1.663074147774816838e-02
4.239000000000000000e+03 4.945705572434762609e-01 1.662853127165223044e-02
4.240000000000000000e+03 5.006622238007218950e-01 1.689353037275061892e-02
4.241000000000000000e+03 5.204466223068512365e-01 1.684605677650406752e-02
4.242000000000000000e+03 5.127916474237559363e-01 1.704260122709433736e-02
4.243000000000000000e+03 5.178881323453981000e-01 1.698814658047168719e-02
4.244000000000000000e+03 5.126967239966963019e-01 1.679985779134661114e-02
4.245000000000000000e+03 5.086582941858281970e-01 1.686167810747027720e-02
4.246000000000000000e+03 5.028895698955061500e-01 1.669250361969028956e-02
4.247000000000000000e+03 4.898793012791589629e-01 1.658105259378273022e-02
4.248000000000000000e+03 4.931045844702167669e-01 1.674443120889358705e-02
4.249000000000000000e+03 5.156249193911515150e-01 1.691508448176177321e-02
4.250000000000000000e+03 5.269096923772808028e-01 1.689511972705219287e-02
4.251000000000000000e+03 5.204940758668800127e-01 1.696842745903943961e-02
4.252000000000000000e+03 5.255604016369470610e-01 1.696631764093287087e-02
4.253000000000000000e+03 5.200739939100533782e-01 1.689219715883324632e-02
4.254000000000000000e+03 5.136795942861466235e-01 1.686758297136132373e-02
4.255000000000000000e+03 5.206639235659235032e-01 1.690936667402144489e-02
4.256000000000000000e+03 5.053739592374132394e-01 1.653152978601481887e-02
4.257000000000000000e+03 4.770541321007470970e-01 1.660230485616160864e-02
4.258000000000000000e+03 5.074841687476934204e-01 1.676410188180798427e-02
4.259000000000000000e+03 5.240726602543946955e-01 1.685427514776517005e-02
4.260000000000000000e+03 5.339473495924383917e-01 1.681125518164156007e-02
4.261000000000000000e+03 5.152687286328863081e-01 1.659651894320107041e-02
4.262000000000000000e+03 5.007931162262367897e-01 1.663441274536725523e-02
4.263000000000000000e+03 5.169268655722872863e-01 1.677236191440505814e-02
4.264000000000000000e+03 5.112873574072888117e-01 1.678036225925100614e-02
4.265000000000000000e+03 5.019603883131352751e-01 1.681655221481271126e-02
4.266000000000000000e+03 5.198728034006188103e-01 1.716901551631516698e-02
4.267000000000000000e+03 5.226692294561668950e-01 1.689372287397767139e-02
4.268000000000000000e+03 4.956661450266289792e-01 1.662908763257948952e-02
4.269000000000000000e+03 4.976870989918863453e-01 1.668425147938325248e-02
4.270000000000000000e+03 5.041962770614809575e-01 1.661851692358505203e-02
4.271000000000000000e+03 5.127462860651845755e-01 1.658612439934768062e-02
4.272000000000000000e+03 5.198839481059623902e-01 1.663639083073658806e-02
4.273000000000000000e+03 5.195056804732672839e-01 1.666398442019283860e-02
4.274000000000000000e+03 5.028020007841683681e-01 1.645323797184978717e-02
4.275000000000000000e+03 4.841057372414043769e-01 1.673744382931923944e-02
