wavelength	flux	unc
3466.378808444795	1.5400356000283663e-17	8.485912085685325e-35
3467.8783370438846	1.0671892179548813e-17	8.202052584863931e-35
3469.3778656429736	1.1348958329282402e-18	7.692589430208965e-35
3470.877394242062	1.416611649957084e-17	7.603760398606446e-35
3472.3769228411516	-2.3310150253042864e-18	7.055726335565124e-35
3473.8764514402405	5.088480637266025e-19	6.821655448985785e-35
3475.3759800393295	-1.1640485108082069e-17	6.393587242519348e-35
3476.8755086384185	2.976399020203752e-19	6.57538651262926e-35
3478.375037237507	3.800867617720948e-18	6.35230661302448e-35
3479.8745658365965	2.9901880176174343e-18	6.126751746798242e-35
3481.3740944356855	1.0434858611938068e-17	6.17077022202232e-35
3482.8736230347745	-3.2942869077521415e-18	5.613911915743917e-35
3484.3731516338635	6.7326521345987694e-18	5.68706061034931e-35
3485.872680232953	1.4338979049620947e-17	5.676930581151232e-35
3487.3722088320415	1.7698007315966083e-17	5.604806426299852e-35
3488.8717374311304	6.382022267056423e-18	5.171080579298232e-35
3490.37126603022	3.572281218525594e-18	4.941052176465398e-35
3491.8707946293084	6.614488970505263e-18	4.856607141860721e-35
3493.370323228398	2.7575811070547664e-18	4.6830922944620356e-35
3494.8698518274864	7.292370513527676e-18	4.60659963985279e-35
3496.3693804265754	2.9916051848018908e-18	4.3873642037059233e-35
3497.868909025665	1.0632956788115942e-17	4.396577599857974e-35
3499.3684376247534	6.467940276511387e-18	4.3688495937086213e-35
3500.867966223843	2.8457322973684706e-18	4.2775806077675547e-35
3502.367494822932	-1.6880503269013854e-18	4.052266809718731e-35
3503.8670234220203	4.767718917474473e-18	4.0764054828979336e-35
3505.36655202111	6.16105668284452e-18	3.920729967613864e-35
3506.8660806201988	1.3372064780743291e-19	3.718765631449135e-35
3508.3656092192878	2.5667019428777955e-18	3.661773383491262e-35
3509.8651378183768	5.6147729578343936e-18	3.645869771444102e-35
3511.364666417466	3.486709384156983e-18	3.485161383984649e-35
3512.8641950165547	3.960465085877848e-18	3.4111207371228214e-35
3514.3637236156437	1.0224755563530211e-17	3.405860572094447e-35
3515.8632522147327	6.5286152152130706e-18	3.257790757807812e-35
3517.3627808138217	1.2789982436580671e-18	3.0893776592066287e-35
3518.862309412911	1.1958237441407576e-17	3.147844153863763e-35
3520.3618380119997	4.856994039445484e-18	2.96822741171723e-35
3521.8613666110887	3.731706219524777e-18	2.8713323536927846e-35
3523.360895210178	-2.3528606584866587e-18	2.6766789839800084e-35
3524.8604238092666	6.702779954342489e-19	2.684078916068864e-35
3526.359952408356	-4.429288723196365e-18	2.5582617034590867e-35
3527.859481007445	5.308506027314185e-18	2.6366039823581395e-35
3529.3590096065336	4.196058118451832e-18	2.54667321178765e-35
3530.858538205623	1.0727793872525759e-17	2.5726764325247854e-35
3532.3580668047116	1.1594407839240415e-17	2.516243807121625e-35
3533.857595403801	8.27599331379102e-18	2.4323870936642105e-35
3535.35712400289	1.0230038766102587e-17	2.431500307154435e-35
3536.8566526019786	8.07047036443487e-18	2.347635271105181e-35
3538.356181201068	9.108336360546991e-18	2.3676261367032226e-35
3539.855709800157	8.681235713325649e-18	2.2266084275637447e-35
3541.355238399246	1.055355985702004e-17	2.573660220277378e-35
3542.854766998335	-4.8449265496431314e-17	1.5175139601267585e-34
3544.3542955974244	-6.478773695557872e-17	1.2532555061810896e-33
3545.853824196513	-3.515148085227128e-16	7.49841013828623e-33
3547.353352795602	-2.014819145128733e-14	2.1123477731275023e-32
3548.852881394691	3.0995651466476926e-13	1.0505707105389323e-30
3550.35240999378	5.752829853114538e-13	2.30139374862745e-30
3551.8519385928694	2.0699206712266986e-14	2.7544317634823835e-31
3553.351467191958	3.777895693762162e-15	3.199327987080047e-32
3554.850995791047	1.715065297108913e-16	3.673707475093615e-33
3556.3505243901363	-6.326688268133872e-17	2.6616764503417135e-34
3557.850052989225	-6.741356556184665e-18	4.438053666768103e-35
3559.3495815883143	9.496141792769002e-18	1.9910898404832526e-35
