wavelength	flux	unc
4888.741107935865	4.2605527206322163e-19	3.575620308396697e-38
4890.2533108572625	4.720772323219946e-19	3.5632781962079417e-38
4891.765513778659	5.218535238885397e-19	3.5643617526378866e-38
4893.277716700056	4.159062838732078e-19	3.5142908373536906e-38
4894.789919621453	3.192197297549157e-19	3.453168539216374e-38
4896.30212254285	3.7484683146179396e-19	3.4419135379962796e-38
4897.814325464246	5.044140819343018e-19	3.4750821468129215e-38
4899.3265283856435	4.0371103361537605e-19	3.4537241376689675e-38
4900.838731307041	3.8683086368839154e-19	3.4781200977194446e-38
4902.350934228438	5.60865576502712e-19	3.5020567388748447e-38
4903.863137149835	6.178772787348961e-19	3.5000822201480977e-38
4905.375340071231	6.359692241884438e-19	3.483788579041922e-38
4906.887542992628	7.291135563309981e-19	3.487146243947322e-38
4908.3997459140255	4.3309766793128826e-19	3.3465175936973716e-38
4909.911948835423	5.821033808442576e-19	3.43889736315067e-38
4911.424151756819	6.215290535365433e-19	3.4327567803809766e-38
4912.936354678216	5.52260565554591e-19	3.3761692865381853e-38
4914.448557599613	1.2967807593782706e-19	3.2098117932059734e-38
4915.96076052101	1.36324755531806e-19	3.1666118886478976e-38
4917.4729634424075	7.248536703006942e-19	3.381468908654854e-38
4918.985166363804	3.122423127916664e-19	3.179981885352783e-38
4920.497369285201	1.6394278794310264e-19	3.169584445895942e-38
4922.009572206598	2.2213404456265857e-19	3.3443716330113297e-38
4923.521775127995	2.8894210472060697e-19	3.1488868471015674e-38
4925.033978049391	7.356622254115648e-19	3.2913817276274673e-38
4926.546180970789	5.388086884027369e-19	3.2762709131028194e-38
4928.058383892186	8.566556352472856e-19	3.362264218078047e-38
4929.570586813583	5.700357143856823e-19	3.1889693012241165e-38
4931.08278973498	4.123315296515321e-19	3.1038439853947864e-38
4932.594992656376	6.215486337145084e-19	3.2753867731054757e-38
4934.107195577773	3.27596835641022e-19	3.155519812399931e-38
4935.6193984991705	3.412305930288389e-19	3.146205785837731e-38
4937.131601420568	6.953752372560676e-19	3.2425605339230524e-38
4938.643804341964	4.2165614577415166e-19	3.085895106200165e-38
4940.156007263361	5.841944427740406e-19	3.1521383585787893e-38
4941.668210184758	4.577665642438148e-19	3.1089634773929346e-38
4943.180413106155	3.5550581351288287e-19	3.0374295151661643e-38
4944.6926160275525	6.270730447400337e-19	3.132557245428001e-38
4946.204818948949	5.242443229726459e-19	3.101916363258692e-38
4947.717021870346	3.4432568009784103e-19	3.0178915998762075e-38
4949.229224791743	4.131674031371557e-19	3.012498516325879e-38
4950.74142771314	4.234797713975249e-19	3.0073881369554227e-38
4952.253630634536	6.387667748324232e-19	3.0927777860619307e-38
4953.765833555934	5.776705850979056e-19	3.06576064821761e-38
4955.278036477331	4.487898807786619e-19	2.9897975051491815e-38
4956.790239398728	3.4322052691583667e-19	2.9590080722910245e-38
4958.302442320125	3.0351462851798e-19	2.943072158589538e-38
4959.814645241521	4.2809733275945982e-19	2.933173720369739e-38
4961.326848162918	5.002465080666888e-19	2.9247841353472496e-38
4962.8390510843155	6.151500145761458e-19	2.9495740652071613e-38
4964.351254005713	7.61796262119824e-19	2.9863538741588783e-38
4965.863456927109	5.028843284471772e-19	2.9070498544637797e-38
4967.375659848506	5.851761669496618e-19	2.9273050949660744e-38
4968.887862769902	5.312892150131791e-19	2.9034405985648005e-38
4970.4000656912995	5.906527634710602e-19	2.938270362545887e-38
4971.9122686126975	4.47160454797962e-19	2.8725983572103725e-38
4973.424471534094	4.421554503167481e-19	2.866088575296867e-38
4974.936674455491	4.120702027207391e-19	2.8861094538222666e-38
4976.448877376888	5.069110886037558e-19	2.836184319241776e-38
4977.961080298285	6.347892200230337e-19	2.8591430928055696e-38
4979.473283219681	6.091205467706553e-19	2.8355710451333757e-38
4980.985486141079	5.509935429081635e-19	2.807598305634018e-38
4982.497689062475	6.078390488188011e-19	2.811822495541403e-38
4984.009891983872	4.0101923513499083e-19	2.7015139852550725e-38
4985.52209490527	4.018878883355822e-19	2.7062308131463906e-38
4987.034297826666	4.0166815854668007e-19	2.712617542597957e-38
4988.546500748063	5.066568665376163e-19	2.745912144956576e-38
4990.058703669461	7.231377167113561e-19	2.8287391079189124e-38
4991.570906590858	4.287419677362638e-19	2.671608564474642e-38
4993.083109512254	1.6311059518261255e-19	2.612723009808147e-38
4994.595312433651	4.37548183894216e-19	2.6713413488700085e-38
4996.107515355047	4.884414554579851e-19	2.6852241521503385e-38
4997.6197182764445	3.833369108941837e-19	2.62573157390807e-38
4999.1319211978425	3.9227534658822064e-19	2.61768060892557e-38
5000.644124119239	3.841542159321837e-19	2.6063152875466513e-38
