wavelength,flux,unc
5346.909611170167,7.722603447063226e-19,1.4287004184838947e-38
5348.405890902977,8.075937455889145e-19,1.3355716187660854e-38
5349.902170635784,7.742747843387655e-19,1.267751154146182e-38
5351.398450368592,8.710444561848138e-19,1.2127715359399398e-38
5352.8947301014005,8.45367521208141e-19,1.132124017379825e-38
5354.391009834209,6.822339124150839e-19,1.0233109369395063e-38
5355.887289567018,7.697011971370249e-19,1.0293403883688316e-38
5357.3835692998255,8.305413449990287e-19,1.0380352278544874e-38
5358.8798490326335,8.792844369519747e-19,1.0465917336836165e-38
5360.376128765442,8.895756028073695e-19,1.0402209439164207e-38
5361.872408498251,7.613644271030889e-19,1.013091239831199e-38
5363.3686882310585,7.542163656776573e-19,9.985340806127303e-39
5364.864967963866,7.420358018612046e-19,9.895654689543391e-39
5366.3612476966755,7.678445482760801e-19,9.938122536063631e-39
5367.8575274294835,6.712932260407899e-19,9.669929808806043e-39
5369.353807162292,6.771497668124386e-19,9.591027321602963e-39
5370.8500868951,8.001650303377674e-19,9.848488167920819e-39
5372.346366627909,8.600459582516765e-19,9.920342316220723e-39
5373.842646360717,8.3865094317207745e-19,9.767845983642792e-39
5375.338926093525,8.008282784334402e-19,9.563616369999372e-39
5376.835205826333,7.563992324471098e-19,9.41904255340013e-39
5378.3314855591425,7.230207013056179e-19,1.11206925050002e-38
5379.82776529195,6.7841087457195935e-19,1.1020449570531443e-38
5381.324045024757,6.464853491507093e-19,1.1582628395866291e-38
5382.8203247575675,7.064233937471757e-19,1.2349908101760364e-38
5384.316604490374,7.310916860758859e-19,1.369192943466314e-38
5385.812884223183,7.064159562390605e-19,1.366082224873654e-38
5387.309163955991,7.564115899390399e-19,1.3761366882992128e-38
5388.805443688801,6.392063167820521e-19,1.2587212367224816e-38
5390.301723421607,6.905838360470482e-19,1.205502421973917e-38
5391.798003154416,7.1125514866219675e-19,1.1089737362470932e-38
5393.294282887224,8.0725347127358055e-19,1.1915163756461707e-38
5394.790562620033,8.484234306371338e-19,1.1555127155850828e-38
5396.28684235284,7.954168355520373e-19,1.2462059875132043e-38
5397.783122085649,8.096999496397028e-19,1.3246390284114434e-38
5399.279401818457,8.024244333199394e-19,1.3609850847628966e-38
5400.775681551265,7.153711062077536e-19,1.3058456451138026e-38
5402.271961284074,6.759506232974392e-19,1.2444121182564644e-38
5403.768241016882,7.172889637368628e-19,1.1709533651501443e-38
5405.26452074969,8.002115915105152e-19,1.09338556296847e-38
5406.760800482498,6.497269133532873e-19,9.33127499274781e-39
5408.257080215307,6.784289918387277e-19,8.206605840145838e-39
5409.753359948115,7.301142224574212e-19,8.21170883095901e-39
5411.249639680922,7.534998812575092e-19,8.191723050346128e-39
5412.745919413731,7.336671038426766e-19,8.152882866005484e-39
5414.242199146539,7.16225288235035e-19,8.089147798848286e-39
5415.738478879348,6.811572052693197e-19,7.949956920758648e-39
5417.234758612156,6.866335793759251e-19,7.887148915980935e-39
5418.731038344965,6.559802961363128e-19,7.796116839563028e-39
5420.227318077772,6.805382949152651e-19,7.751916758062376e-39
5421.723597810581,7.786871875391761e-19,7.969130479396944e-39
5423.219877543389,8.412803294529585e-19,8.033116299660823e-39
5424.716157276198,7.675565027789191e-19,7.857071162723975e-39
5426.212437009005,7.1482115860079285e-19,7.72773971828711e-39
5427.708716741813,8.013912756623548e-19,8.028743720596576e-39
5429.204996474622,7.616549147057748e-19,7.755007643867317e-39
5430.70127620743,6.313210744816084e-19,7.538494117734787e-39
5432.197555940238,5.784299597184628e-19,7.308949378182535e-39
5433.693835673048,7.021764458700505e-19,8.937228327307033e-39
5435.190115405856,7.337641875589221e-19,9.038137688487388e-39
5436.686395138663,7.21712993716969e-19,9.473533025987907e-39
5438.182674871471,6.439385670604847e-19,9.735271497010123e-39
5439.67895460428,6.305645639962129e-19,1.0806529593063461e-38
5441.175234337086,7.199654142268744e-19,1.1018147246275688e-38
5442.671514069896,7.384079324558425e-19,1.0997865538133833e-38
5444.167793802704,5.928011629982542e-19,1.0107339171682291e-38
5445.664073535513,5.991568194059934e-19,9.558274500656595e-39
5447.160353268321,7.078575280926883e-19,9.082666008367379e-39
5448.656633001129,6.496040073661043e-19,8.198319433087464e-39
5450.152912733937,6.220898571443794e-19,6.892636663611159e-39
5451.649192466745,6.799361090929526e-19,6.956595962422267e-39
5453.145472199554,6.629890061596895e-19,6.950333610654e-39
5454.641751932363,6.630603870179022e-19,6.943545285747393e-39
5456.13803166517,6.451718732297373e-19,6.826108331773487e-39
5457.634311397977,5.95984423791688e-19,6.697252423069547e-39
5459.130591130787,6.484046214788138e-19,6.76602429622188e-39
5460.626870863595,6.922886639074949e-19,6.819385585447149e-39
5462.123150596403,6.378542847208161e-19,6.693707407437008e-39
5463.619430329211,7.330827962115058e-19,6.790910353816594e-39
5465.11571006202,6.818597863241182e-19,6.692797965890767e-39
5466.611989794828,6.657609684401606e-19,6.658611064411794e-39
5468.108269527636,6.234916724638694e-19,6.510725713094806e-39
5469.604549260444,6.087188004562232e-19,6.399420717464109e-39
5471.100828993253,6.387461336108743e-19,6.453454068052326e-39
5472.597108726061,6.0496321345521e-19,6.37828479052706e-39
5474.0933884588685,6.302906310486904e-19,6.417677749446354e-39
5475.589668191677,6.232171697587775e-19,6.409635268528299e-39
5477.0859479244855,6.672483010265836e-19,6.395216533475156e-39
5478.582227657294,6.770896225760126e-19,6.339880023713646e-39
5480.078507390103,7.700480110071294e-19,6.510207767560375e-39
5481.5747871229105,6.74511705600441e-19,6.376958144848057e-39
