Host           band    mag     magerr   system      extinction      source      ref
ASAS-SN16ba       i     14.71  0.01  std no  PS1                               (4) 
ASAS-SN16ba       z     14.65  0.01  std no  PS1                               (4) 
ASAS-SN16ba       y     14.58  0.03  std no  PS1                               (4) 
ASAS-SN16ba       J     13.68  0.05  std no  2MASS                             (2) 
ASAS-SN16ba       H     13.07  0.07  std no  2MASS                             (2)      
ASAS-SN16bm_comb  g     15.00  0.14  std no  PS1                               (4) 
ASAS-SN16bm_comb  r     14.80  0.14  std no  PS1                               (4) 
ASAS-SN16bm_comb  i     14.75  0.14  std no  PS1                               (4) 
ASAS-SN16bm_comb  z     14.64  0.14  std no  PS1                               (4) 
ASAS-SN16bm_comb  y     14.50  0.19  std no  PS1                               (4)  
ASAS-16bm-single  g     16.12  0.04  std no  PS1                               (4)
ASAS-16bm-single  r     15.59  0.04  std no  PS1                               (4)
ASAS-16bm-single  i     15.39  0.04  std no  PS1                               (4)
ASAS-16bm-single  z     15.28  0.04  std no  PS1                               (4)
ASAS-16bm-single  y     15.20  0.09  std no  PS1                               (4)
ASAS-SN16cr       NUV   19.10  0.11  std no  GALEX                             (3) 
ASAS-SN16cr       g     17.06  0.07  std no  PS1                               (4) 
ASAS-SN16cr       r     16.79  0.06  std no  PS1                               (4) 
ASAS-SN16cr       i     16.80  0.09  std no  PS1                               (4) 
ASAS-SN16cr       z     16.46  0.09  std no  PS1                               (4) 
ASAS-SN16cr       y     16.41  0.23  std no  PS1                               (4) 
ASAS-SN16dm       FUV   17.82  0.12  std no  GALEX                             (1)
ASAS-SN16dm       NUV   17.16  0.03  std no  GALEX                             (1)
ASAS-SN16dm       u     16.23  0.04  std no  SDSS                              (1)
ASAS-SN16dm       g     15.15  0.01  std no  SDSS                              (1)
ASAS-SN16dm       r     14.74  0.01  std no  SDSS                              (1)
ASAS-SN16dm       i     14.45  0.01  std no  SDSS                              (1)
ASAS-SN16dm       z     14.36  0.01  std no  SDSS                              (1)
ASAS-SN16dm       J     13.46  0.09  std no  2MASS                             (2)
ASAS-SN16dm       H     12.79  0.11  std no  2MASS                             (2)
ASAS-SN16dm       Ks    12.51  0.14  std no  2MASS                             (2)
ASAS-SN16eh       FUV   18.97  0.26  std no  GALEX                             (1)  
ASAS-SN16eh       NUV   19.07  0.12  std no  GALEX                             (1)  
ASAS-SN16eh       u     18.03  0.06  std no  SDSS                              (1)  
ASAS-SN16eh       g     16.90  0.02  std no  SDSS                              (1)  
ASAS-SN16eh       r     16.40  0.01  std no  SDSS                              (1)  
ASAS-SN16eh       i     16.20  0.01  std no  SDSS                              (1)  
ASAS-SN16eh       z     16.07  0.05  std no  SDSS                              (1)  
ASAS-SN16eh       J     15.24  0.09  std no  2MASS                             (2)      
ASAS-SN16eh       H     14.43  0.11  std no  2MASS                             (2) 
ASAS-SN16eh       Ks    14.61  0.27  std no  2MASS                             (2)
ASAS-SN16ek       NUV   17.47  0.03  std no  GALEX                             (3)
ASAS-SN16ek       g     15.83  0.02  std no  PS1                               (4)
ASAS-SN16ek       r     15.20  0.02  std no  PS1                               (4)
ASAS-SN16ek       i     15.46  0.04  std no  PS1                               (4)
ASAS-SN16ek       z     14.92  0.02  std no  PS1                               (4)
ASAS-SN16ek       y     14.76  0.05  std no  PS1                               (4)
ASAS-SN16ek       J     13.79  0.09  std no  2MASS                             (2)
ASAS-SN16ek       H     13.32  0.14  std no  2MASS                             (2)
ASAS-SN16el       FUV   16.18  0.01  std no  GALEX                             (1)  
ASAS-SN16el       NUV   15.69  0.01  std no  GALEX                             (1)  
ASAS-SN16el       u     14.68  0.01  std no  SDSS                              (1)  
ASAS-SN16el       g     13.63  0.01  std no  SDSS                              (1)  
ASAS-SN16el       r     13.04  0.04  std no  SDSS                              (1)  
ASAS-SN16el       i     12.72  0.01  std no  SDSS                              (1)  
ASAS-SN16el       z     12.51  0.01  std no  SDSS                              (1)  
ASAS-SN16el       J     10.90  0.03  std no  2MASS                             (2) 
ASAS-SN16el       H     10.40  0.04  std no  2MASS                             (2) 
ASAS-SN16el       Ks    10.19  0.05  std no  2MASS                             (2)
ASAS-SN16eu       FUV   15.76  0.07  std no  GALEX                             (1)  
ASAS-SN16eu       NUV   15.13  0.02  std no  GALEX                             (1)  
ASAS-SN16eu       u     14.35  0.01  std no  SDSS                              (1)  
ASAS-SN16eu       g     13.11  0.01  std no  SDSS                              (1)  
ASAS-SN16eu       r     12.60  0.01  std no  SDSS                              (1)  
ASAS-SN16eu       i     12.28  0.01  std no  SDSS                              (1)  
ASAS-SN16eu       z     12.14  0.01  std no  SDSS                              (1)  
ASAS-SN16eu       J     10.89  0.03  std no  2MASS                             (2) 
ASAS-SN16eu       H     10.40  0.05  std no  2MASS                             (2) 
ASAS-SN16eu       Ks    10.07  0.06  std no  2MASS                             (2)                  
ASAS-SN16fp       FUV   15.49  0.04  std no  GALEX                             (1)  
ASAS-SN16fp       NUV   14.94  0.01  std no  GALEX                             (1)  
ASAS-SN16fp       u     14.78  0.05  std no  SDSS                              (1)  
ASAS-SN16fp       g     13.85  0.01  std no  SDSS                              (1)  
ASAS-SN16fp       r     13.33  0.01  std no  SDSS                              (1)  
ASAS-SN16fp       i     13.07  0.01  std no  SDSS                              (1)  
ASAS-SN16fp       z     12.76  0.10  std no  SDSS                              (1)  
ASAS-SN16fp       J     11.88  0.05  std no  2MASS                             (2) 
ASAS-SN16fq       g     9.61   0.01  std no  PS1                               (4) 
ASAS-SN16fq       r     8.99   0.01  std no  PS1                               (4) 
ASAS-SN16fq       i     8.66   0.01  std no  PS1                               (4) 
ASAS-SN16fq       z     8.47   0.01  std no  PS1                               (4) 
ASAS-SN16fq       y     8.32   0.01  std no  PS1                               (4) 
ASAS-SN16fq       J     6.91   0.05  std no  2MASS                             (7) 
ASAS-SN16fq       H     6.22   0.05  std no  2MASS                             (7) 
ASAS-SN16fq       Ks    5.95   0.05  std no  2MASS                             (7)
ASAS-SN16ft       FUV   17.86  0.01  std no  GALEX                             (1)  
ASAS-SN16ft       NUV   17.59  0.01  std no  GALEX                             (1)  
ASAS-SN16ft       u     16.15  0.03  std no  SDSS                              (1)  
ASAS-SN16ft       g     15.10  0.01  std no  SDSS                              (1)  
ASAS-SN16ft       r     14.58  0.01  std no  SDSS                              (1)  
ASAS-SN16ft       i     14.25  0.01  std no  SDSS                              (1)  
ASAS-SN16ft       z     14.12  0.01  std no  SDSS                              (1)  
ASAS-SN16ft       J     13.37  0.05  std no  2MASS                             (2) 
ASAS-SN16ft       H     12.60  0.07  std no  2MASS                             (2) 
ASAS-SN16ft       Ks    12.29  0.10  std no  2MASS                             (2)
ASAS-SN16gn       FUV   19.66  0.33  std no  GALEX                             (1)  
ASAS-SN16gn       NUV   19.17  0.08  std no  GALEX                             (1)  
ASAS-SN16gn       u     18.07  0.11  std no  SDSS                              (1)  
ASAS-SN16gn       g     16.71  0.01  std no  SDSS                              (1)  
ASAS-SN16gn       r     16.10  0.01  std no  SDSS                              (1)  
ASAS-SN16gn       i     15.75  0.04  std no  SDSS                              (1)  
ASAS-SN16gn       z     15.52  0.03  std no  SDSS                              (1)  
ASAS-SN16gn       J     14.44  0.062 std no  2MASS                             (2) 
ASAS-SN16gn       H     13.57  0.082 std no  2MASS                             (2)
ASAS-SN16go       NUV   17.22  0.02  std no  GALEX                             (3) 
ASAS-SN16go       g     14.97  0.01  std no  PS1                               (4) 
ASAS-SN16go       r     14.44  0.01  std no  PS1                               (4) 
ASAS-SN16go       i     14.15  0.01  std no  PS1                               (4) 
ASAS-SN16go       z     13.97  0.01  std no  PS1                               (4) 
ASAS-SN16go       y     13.73  0.01  std no  PS1                               (4) 
ASAS-SN16go       J     12.63  0.04  std no  2MASS                             (5) 
ASAS-SN16go       H     12.05  0.05  std no  2MASS                             (5) 
ASAS-SN16go       Ks    11.69  0.06  std no  2MASS                             (5)                         
ASAS-SN16gy       NUV   16.06  0.01  std no  GALEX                             (3) 
ASAS-SN16gy       g     13.71  0.01  std no  PS1                               (4) 
ASAS-SN16gy       r     13.12  0.01  std no  PS1                               (4) 
ASAS-SN16gy       i     12.79  0.01  std no  PS1                               (4) 
ASAS-SN16gy       z     12.64  0.01  std no  PS1                               (4) 
ASAS-SN16gy       y     12.45  0.01  std no  PS1                               (4)
ASAS-SN16gy       J     11.43  0.04  std no  2MASS                             (2)  
ASAS-SN16gy       H     10.78  0.05  std no  2MASS                             (2) 
ASAS-SN16gy       Ks    10.52  0.08  std no  2MASS                             (2)
ASAS-SN16hy       FUV   16.84  0.09  std no  GALEX                             (1)  
ASAS-SN16hy       NUV   16.86  0.01  std no  GALEX                             (1)  
ASAS-SN16hy       u     16.16  0.04  std no  SDSS                              (1)  
ASAS-SN16hy       g     15.15  0.02  std no  SDSS                              (1)  
ASAS-SN16hy       r     14.89  0.01  std no  SDSS                              (1)  
ASAS-SN16hy       i     14.67  0.01  std no  SDSS                              (1)  
ASAS-SN16hy       z     14.51  0.03  std no  SDSS                              (1)  
ASAS-SN16hy       J     13.79  0.04  std no  2MASS                             (2) 
ASAS-SN16hy       H     13.24  0.05  std no  2MASS                             (2)
ASAS-SN16in       NUV   17.07  0.03  std no  GALEX                             (3) 
ASAS-SN16in       g     15.26  0.02  std no  PS1                               (4) 
ASAS-SN16in       r     14.90  0.02  std no  PS1                               (4) 
ASAS-SN16in       i     14.76  0.03  std no  PS1                               (4) 
ASAS-SN16in       z     14.67  0.02  std no  PS1                               (4) 
ASAS-SN16in       y     14.43  0.04  std no  PS1                               (4) 
ASAS-SN16in       J     13.54  0.09  std no  2MASS                             (2) 
ASAS-SN16in       H     13.01  0.13  std no  2MASS                             (2) 
ASAS-SN16ll       NUV   18.56  0.08  std no  GALEX                             (3) 
ASAS-SN16ll       g     16.57  0.04  std no  PS1                               (4) 
ASAS-SN16ll       r     16.09  0.03  std no  PS1                               (4) 
ASAS-SN16ll       i     15.90  0.05  std no  PS1                               (4) 
ASAS-SN16ll       z     15.78  0.05  std no  PS1                               (4) 
ASAS-SN16ll       y     15.57  0.12  std no  PS1                               (4) 
ASAS-SN16ll       J     14.59  0.03  std no  2MASS                             (2) 
ASAS-SN16ll       H     13.83  0.05  std no  2MASS                             (2) 
ASAS-SN16ll       Ks    13.71  0.07  std no  2MASS                             (2) 
ASAS-SN16mz       u     17.53  0.13  std no  SDSS                              (1)  
ASAS-SN16mz       g     16.53  0.01  std no  SDSS                              (1)  
ASAS-SN16mz       r     16.13  0.05  std no  SDSS                              (1)  
ASAS-SN16mz       i     15.93  0.01  std no  SDSS                              (1)  
ASAS-SN16mz       z     15.81  0.04  std no  SDSS                              (1)  
ASAS-SN16mz       J     14.97  0.03  std no  2MASS                             (2) 
ASAS-SN16mz       H     14.11  0.05  std no  2MASS                             (2) 
ASAS-SN16mz       Ks    13.65  0.07  std no  2MASS                             (2)
ASAS-SN16ns       NUV   20.69  0.21  std no  GALEX                             (3)
ASAS-SN16ns       g     18.88  0.12  std no  PS1                               (4)
ASAS-SN16ns       r     18.39  0.09  std no  PS1                               (4)
ASAS-SN16ns       i     18.26  0.26  std no  PS1                               (4)
ASAS-SN16ns       z     18.15  0.13  std no  PS1                               (4)
ASAS-SN16ns       y     18.35  0.16  std no  PS1                               (4)
ASAS-SN17ai       FUV   17.67  0.11  std no  GALEX                             (1)  
ASAS-SN17ai       NUV   17.20  0.03  std no  GALEX                             (1)  
ASAS-SN17ai       u     16.51  0.03  std no  SDSS                              (1)  
ASAS-SN17ai       g     15.46  0.01  std no  SDSS                              (1)  
ASAS-SN17ai       r     15.05  0.01  std no  SDSS                              (1)  
ASAS-SN17ai       i     14.84  0.01  std no  SDSS                              (1)  
ASAS-SN17ai       z     14.62  0.01  std no  SDSS                              (1)  
ASAS-SN17ai       J     13.66  0.05  std no  2MASS                             (2) 
ASAS-SN17ai       H     13.08  0.07  std no  2MASS                             (2) 
ASAS-SN17ai       Ks    12.80  0.09  std no  2MASS                             (2) 
ASAS-SN17bw       FUV   17.51  0.04  std no  GALEX                             (1)  
ASAS-SN17bw       NUV   17.17  0.02  std no  GALEX                             (1)  
ASAS-SN17bw       u     16.54  0.02  std no  SDSS                              (1)  
ASAS-SN17bw       g     15.62  0.01  std no  SDSS                              (1)  
ASAS-SN17bw       r     15.22  0.01  std no  SDSS                              (1)  
ASAS-SN17bw       i     15.03  0.01  std no  SDSS                              (1)  
ASAS-SN17bw       z     14.86  0.01  std no  SDSS                              (1)  
ASAS-SN17bw       J     13.85  0.05  std no  2MASS                             (2) 
ASAS-SN17bw       H     13.29  0.03  std no  2MASS                             (2) 
ASAS-SN17bw       Ks    12.96  0.08  std no  2MASS                             (2)
ASAS-SN17cl       NUV   16.43  0.03  std no  GALEX                             (3) 
ASAS-SN17cl       g     13.46  0.01  std no  PS1                               (4) 
ASAS-SN17cl       r     12.83  0.01  std no  PS1                               (4) 
ASAS-SN17cl       i     12.48  0.01  std no  PS1                               (4) 
ASAS-SN17cl       z     12.21  0.01  std no  PS1                               (4) 
ASAS-SN17cl       y     12.00  0.01  std no  PS1                               (4) 
ASAS-SN17cl       J     10.93  0.02  std no  2MASS                             (2) 
ASAS-SN17cl       H     10.25  0.02  std no  2MASS                             (2) 
ASAS-SN17cl       Ks    9.96   0.04  std no  2MASS                             (2)
ASAS-SN17ds       FUV   18.52  0.15  std no  GALEX                             (1)  
ASAS-SN17ds       NUV   17.62  0.04  std no  GALEX                             (1)  
ASAS-SN17ds       u     16.58  0.14  std no  PS1                               (1)  
ASAS-SN17ds       g     15.29  0.01  std no  PS1                               (1)  
ASAS-SN17ds       r     14.65  0.01  std no  PS1                               (1)  
ASAS-SN17ds       i     14.30  0.01  std no  PS1                               (1)  
ASAS-SN17ds       z     14.13  0.03  std no  PS1                               (1)  
ASAS-SN17ds       J     13.05  0.04  std no  2MASS                             (2)  
ASAS-SN17ds       H     12.39  0.06  std no  2MASS                             (2) 
ASAS-SN17ds       Ks    12.16  0.07  std no  2MASS                             (2) 
ASAS-SN17dv       g     17.96  0.01  std no  PS1                               (1)
ASAS-SN17dv       r     17.63  0.01  std no  PS1                               (1)
ASAS-SN17dv       i     17.42  0.01  std no  PS1                               (1)
ASAS-SN17dv       z     17.33  0.01  std no  PS1                               (1)
ASAS-SN17dv       y     17.31  0.10  std no  PS1                               (1)
ASAS-SN17fy       FUV   19.36  0.16  std no  GALEX                             (3) 
ASAS-SN17fy       NUV   18.33  0.06  std no  GALEX                             (3) 
ASAS-SN17fy       g     15.51  0.01  std no  PS1                               (4) 
ASAS-SN17fy       r     14.79  0.01  std no  PS1                               (4) 
ASAS-SN17fy       i     14.46  0.01  std no  PS1                               (4) 
ASAS-SN17fy       z     14.22  0.02  std no  PS1                               (4) 
ASAS-SN17fy       y     14.11  0.03  std no  PS1                               (4) 
ASAS-SN17fy       J     12.82  0.04  std no  2MASS                             (5) 
ASAS-SN17fy       H     12.10  0.05  std no  2MASS                             (5) 
ASAS-SN17fy       Ks    11.75  0.09  std no  2MASS                             (5) 
ASAS-SN17gi       g     17.46  0.07  std no  PS1                               (4) 
ASAS-SN17gi       r     16.97  0.12  std no  PS1                               (4) 
ASAS-SN17gi       i     16.75  0.07  std no  PS1                               (4) 
ASAS-SN17gi       z     16.60  0.07  std no  PS1                               (4) 
ASAS-SN17gi       y     16.54  0.18  std no  PS1                               (4) 
ASAS-SN17gi       J     15.54  0.13  std no  2MASS                             (2) 
ASAS-SN17gi       H     15.05  0.22  std no  2MASS                             (2) 
ASAS-SN17he       FUV   14.78  0.01  std no  GALEX                             (3) 
ASAS-SN17he       NUV   14.28  0.01  std no  GALEX                             (3) 
ASAS-SN17he       g     12.98  0.01  std no  PS1                               (4) 
ASAS-SN17he       r     12.60  0.01  std no  PS1                               (4) 
ASAS-SN17he       i     12.50  0.01  std no  PS1                               (4) 
ASAS-SN17he       z     12.34  0.01  std no  PS1                               (4) 
ASAS-SN17he       y     12.16  0.01  std no  PS1                               (4) 
ASAS-SN17he       J     11.04  0.02  std no  2MASS                             (5) 
ASAS-SN17he       H     10.37  0.02  std no  2MASS                             (5) 
ASAS-SN17he       Ks    10.13  0.04  std no  2MASS                             (5)
ASAS-SN17ia       FUV   17.65  0.02  std no  GALEX                             (3) 
ASAS-SN17ia       NUV   17.28  0.01  std no  GALEX                             (3) 
ASAS-SN17ia       g     14.87  0.01  std no  PS1                               (4) 
ASAS-SN17ia       r     14.16  0.01  std no  PS1                               (4) 
ASAS-SN17ia       i     13.85  0.01  std no  PS1                               (4) 
ASAS-SN17ia       z     13.59  0.01  std no  PS1                               (4) 
ASAS-SN17ia       y     13.31  0.01  std no  PS1                               (4) 
ASAS-SN17ia       J     11.84  0.04  std no  2MASS                             (5) 
ASAS-SN17ia       H     11.34  0.05  std no  2MASS                             (5) 
ASAS-SN17ia       Ks    10.89  0.05  std no  2MASS                             (5) 
ASAS-SN17is       FUV   15.56  0.04  std no  GALEX                             (1)
ASAS-SN17is       NUV   15.19  0.01  std no  GALEX                             (1)
ASAS-SN17is       u     14.44  0.02  std no  SDSS                              (1)
ASAS-SN17is       g     13.46  0.01  std no  SDSS                              (1)
ASAS-SN17is       r     13.06  0.01  std no  SDSS                              (1)
ASAS-SN17is       i     12.83  0.08  std no  SDSS                              (1)
ASAS-SN17is       z     12.69  0.01  std no  SDSS                              (1)
ASAS-SN17is       J     11.71  0.15  std no  2MASS                             (2)
ASAS-SN17is       H     11.54  0.12  std no  2MASS                             (5)
ASAS-SN17is       Ks    11.38  0.17  std no  2MASS                             (5)
ASAS-SN17jp       FUV   15.91  0.07  std no  GALEX                             (1)  
ASAS-SN17jp       NUV   15.42  0.02  std no  GALEX                             (1)  
ASAS-SN17jp       u     14.64  0.01  std no  SDSS                              (1)  
ASAS-SN17jp       g     13.24  0.01  std no  SDSS                              (1)  
ASAS-SN17jp       r     12.60  0.01  std no  SDSS                              (1)  
ASAS-SN17jp       i     12.24  0.01  std no  SDSS                              (1)  
ASAS-SN17jp       z     12.00  0.01  std no  SDSS                              (1)  
ASAS-SN17jp       J     10.86  0.02  std no  2MASS                             (5) 
ASAS-SN17jp       H     10.15  0.03  std no  2MASS                             (5) 
ASAS-SN17jp       Ks    9.95   0.04  std no  2MASS                             (5) 
ASAS-SN17nb       u     17.23  0.04  std no  SDSS                              (6)
ASAS-SN17nb       g     16.15  0.04  std no  PS1                               (4)
ASAS-SN17nb       r     15.64  0.04  std no  PS1                               (4)
ASAS-SN17nb       i     15.48  0.06  std no  PS1                               (4)
ASAS-SN17nb       z     15.46  0.04  std no  PS1                               (4)
ASAS-SN17nb       y     15.36  0.09  std no  PS1                               (4)
ASAS-SN17nb       J     14.57  0.56  std no  2MASS                             (2)
ASAS-SN17nb       H     14.27  0.51  std no  2MASS                             (2)
ASAS-SN17oj       g     15.28  0.05  std no  PS1                               (4) 
ASAS-SN17oj       r     15.00  0.05  std no  PS1                               (4)  
ASAS-SN17oj       i     14.87  0.06  std no  PS1                               (4) 
ASAS-SN17oj       z     14.75  0.06  std no  PS1                               (4) 
ASAS-SN17oj       y     14.51  0.06  std no  PS1                               (4) 
ASAS-SN17om       FUV   19.70  0.16  std no  GALEX                             (1)
ASAS-SN17om       NUV   19.10  0.07  std no  GALEX                             (1)
ASAS-SN17om       u     18.35  0.05  std no  SDSS                              (6)
ASAS-SN17om       g     17.22  0.04  std no  PS1                               (4)
ASAS-SN17om       r     16.90  0.02  std no  PS1                               (4)
ASAS-SN17om       i     16.55  0.03  std no  PS1                               (4)
ASAS-SN17om       z     16.44  0.04  std no  PS1                               (4)
ASAS-SN17om       y     16.05  0.07  std no  PS1                               (4)
ASAS-SN17om       J     15.00  0.12  std no  2MASS                             (2)
ASAS-SN17om       H     14.36  0.11  std no  2MASS                             (2)
ASAS-SN17om       Ks    14.29  0.14  std no  2MASS                             (2)
ASAS-SN17os       FUV   19.60  0.11  std no  GALEX                             (3) 
ASAS-SN17os       NUV   19.20  0.07  std no  GALEX                             (3) 
ASAS-SN17os       g     17.53  0.09  std no  PS1                               (4) 
ASAS-SN17os       r     17.12  0.22  std no  PS1                               (4) 
ASAS-SN17os       i     17.20  0.09  std no  PS1                               (4) 
ASAS-SN17os       z     16.99  0.17  std no  PS1                               (4) 
ASAS-SN17os       y     16.93  0.28  std no  PS1                               (4) 
ASAS-SN17os       J     16.34  0.32  std no  2MASS                             (2) 
ASAS-SN17qp       g     20.49  0.09  std no  PS1                               (4)
ASAS-SN17qp       r     20.13  0.08  std no  PS1                               (4)
ASAS-SN17qp       i     20.16  0.06  std no  PS1                               (4)
ASAS-SN17qp       z     20.42  0.37  std no  PS1                               (4)
ASAS-SN17qt       FUV   18.64  0.07  std no  GALEX                             (3) 
ASAS-SN17qt       NUV   18.27  0.04  std no  GALEX                             (3) 
ASAS-SN17qt       g     16.21  0.02  std no  PS1                               (4) 
ASAS-SN17qt       r     15.81  0.02  std no  PS1                               (4) 
ASAS-SN17qt       i     15.55  0.03  std no  PS1                               (4) 
ASAS-SN17qt       z     15.36  0.02  std no  PS1                               (4) 
ASAS-SN17qt       y     15.18  0.05  std no  PS1                               (4) 
ASAS-SN17qt       J     14.14  0.09  std no  2MASS                             (5) 
ASAS-SN17qt       H     13.58  0.15  std no  2MASS                             (5) 
ASAS-SN17qt       Ks    13.31  0.18  std no  2MASS                             (5)
ASAS-SN17rl       FUV   19.87  0.16  std no  GALEX                             (3)
ASAS-SN17rl       NUV   19.27  0.07  std no  GALEX                             (3)
ASAS-SN17rl       g     16.97  0.02  std no  PS1                               (4)
ASAS-SN17rl       r     16.50  0.03  std no  PS1                               (4)
ASAS-SN17rl       i     16.23  0.02  std no  PS1                               (4)
ASAS-SN17rl       z     16.10  0.05  std no  PS1                               (4)
ASAS-SN17rl       y     15.96  0.07  std no  PS1                               (4)
ASAS-SN17rl       J     14.76  0.09  std no  2MASS                             (5)
ASAS-SN17rl       H     14.20  0.14  std no  2MASS                             (5)
ASAS-SN17rl       Ks    14.06  0.21  std no  2MASS                             (5)
SN2014ce          FUV   14.85  0.01  std no  GALEX                             (1)
SN2014ce          NUV   14.52  0.01  std no  GALEX                             (1)
SN2014ce          u     13.80  0.01  std no  SDSS                              (1)
SN2014ce          g     13.09  0.01  std no  SDSS                              (1)
SN2014ce          r     12.78  0.01  std no  SDSS                              (1)
SN2014ce          i     12.66  0.01  std no  SDSS                              (1)
SN2014ce          z     12.46  0.01  std no  SDSS                              (1)
SN2014ce          J     11.48  0.10  std no  2MASS                             (2)
SN2014ce          H     10.89  0.10  std no  2MASS                             (2)
SN2014ce          Ks    10.71  0.11  std no  2MASS                             (2)
SN2014cw          NUV   18.12  0.03  std no  GALEX                             (3)
SN2014cw          g     16.67  0.05  std no  PS1                               (4)
SN2014cw          r     16.40  0.05  std no  PS1                               (4)
SN2014cw          i     16.12  0.05  std no  PS1                               (4)
SN2014cw          z     16.14  0.05  std no  PS1                               (4)
SN2014cw          y     15.88  0.05  std no  PS1                               (4)
SN2014cy          FUV   15.22  0.01  std no  GALEX                             (1)
SN2014cy          NUV   14.86  0.01  std no  GALEX                             (1)
SN2014cy          u     13.39  0.01  std no  SDSS                              (1)
SN2014cy          g     12.11  0.01  std no  SDSS                              (1)
SN2014cy          r     11.45  0.01  std no  SDSS                              (1)
SN2014cy          i     11.10  0.01  std no  SDSS                              (1)
SN2014cy          z     10.88  0.01  std no  SDSS                              (1)
SN2014cy          J     9.54   0.03  std no  2MASS                             (2)
SN2014cy          H     8.90   0.03  std no  2MASS                             (2)
SN2014cy          Ks    8.57   0.03  std no  2MASS                             (2)
SN2014eb          FUV   16.01  0.08  std no  GALEX                             (1)
SN2014eb          NUV   15.45  0.02  std no  GALEX                             (1)
SN2014eb          u     14.70  0.02  std no  SDSS                              (1)
SN2014eb          g     13.47  0.01  std no  SDSS                              (1)
SN2014eb          r     12.92  0.01  std no  SDSS                              (1)
SN2014eb          i     12.59  0.01  std no  SDSS                              (1)
SN2014eb          z     12.41  0.02  std no  SDSS                              (1)
SN2014eb          J     11.45  0.04  std no  2MASS                             (2)
SN2014eb          H     10.88  0.04  std no  2MASS                             (2)
SN2014eb          Ks    10.58  0.06  std no  2MASS                             (2)
SN2014eh          NUV   13.85  0.05	 std no  GALEX                             (3)
SN2014eh          g     11.86  0.05  std no  PS1                               (4)
SN2014eh          r     11.32  0.05  std no  PS1                               (4)
SN2014eh          i     11.06  0.05  std no  PS1                               (4)
SN2014eh          z     10.84  0.05  std no  PS1                               (4)
SN2014eh          y     10.70  0.05  std no  PS1                               (4)
SN2014eh          J     9.42   0.05  std no  2MASS                             (2)
SN2014eh          H     8.78   0.05  std no  2MASS                             (2)
SN2014eh          Ks    8.46   0.05  std no  2MASS                             (2)
SN2015da          FUV   17.03  0.06  std no  GALEX                             (1)
SN2015da          NUV   16.47  0.02  std no  GALEX                             (1)
SN2015da          u     14.72  0.01  std no  SDSS                              (1)
SN2015da          g     13.32  0.01  std no  SDSS                              (1)
SN2015da          r     12.65  0.01  std no  SDSS                              (1)
SN2015da          i     12.25  0.01  std no  SDSS                              (1)
SN2015da          z     12.04  0.01  std no  SDSS                              (1)
SN2015da          J     10.83  0.05  std no  2MASS                             (2)
SN2015da          H     10.18  0.06  std no  2MASS                             (2)
SN2015da          Ks    9.96   0.07  std no  2MASS                             (2)
SN2015U           u     15.83  0.02  std no  SDSS                              (1)
SN2015U           g     14.03  0.01  std no  SDSS                              (1)
SN2015U           r     13.04  0.01  std no  SDSS                              (1)
SN2015U           i     12.52  0.01  std no  SDSS                              (1)
SN2015U           z     12.17  0.01  std no  SDSS                              (1)
SN2015U           J     10.75  0.05  std no  2MASS                             (2)
SN2015U           H     9.99   0.05  std no  2MASS                             (2)
SN2015U           Ks    9.60   0.07  std no  2MASS                             (2)
LSQ15xp           FUV   16.73  0.05  std no  GALEX                             (3)
LSQ15xp           NUV   16.43  0.02  std no  GALEX                             (3)
LSQ15xp           g     15.07  0.07  std no  PS1                               (4)
LSQ15xp           r     14.76  0.04  std no  PS1                               (4)
LSQ15xp           i     14.69  0.04  std no  PS1                               (4)
LSQ15xp           z     14.59  0.04  std no  PS1                               (4)
LSQ15xp           y     14.43  0.10  std no  PS1                               (4)
LSQ15xp           J     13.43  0.13  std no  2MASS                             (2)
LSQ15xp           H     12.68  0.27  std no  2MASS                             (2)
LSQ15xp           Ks    12.50  0.35  std no  2MASS                             (2)
PS15si            FUV   20.99  0.25  std no  GALEX                             (3)
PS15si            NUV   20.85  0.14  std no  GALEX                             (3) 
PS15si            g     18.76  0.03  std no  PS1                               (4)
PS15si            r     18.41  0.03  std no  PS1                               (4)
PS15si            i     18.15  0.05  std no  PS1                               (4)
PS15si            z     18.00  0.05  std no  PS1                               (4)
PS15si            y     17.81  0.06  std no  PS1                               (4)
SN2015V           FUV   16.22  0.03  std no  GALEX                             (3)
SN2015V           NUV   15.88  0.02  std no  GALEX                             (3)   
SN2015V           g     14.12  0.01  std no  PS1                               (4)
SN2015V           r     13.71  0.01  std no  PS1                               (4)
SN2015V           i     13.52  0.02  std no  PS1                               (4)
SN2015V           z     13.40  0.02  std no  PS1                               (4)
SN2015V           y     13.32  0.02  std no  PS1                               (4)
SN2015V           J     12.21  0.03  std no  2MASS                             (5)
SN2015V           H     11.69  0.05  std no  2MASS                             (5)
SN2015V           Ks    11.37  0.06  std no  2MASS                             (5)
SN2015Y           FUV   17.61  0.09  std no  GALEX                             (1)
SN2015Y           NUV   17.32  0.02  std no  GALEX                             (1)
SN2015Y           u     15.34  0.01  std no  SDSS                              (1)
SN2015Y           g     13.80  0.01  std no  SDSS                              (1)
SN2015Y           r     13.01  0.01  std no  SDSS                              (1)
SN2015Y           i     12.54  0.01  std no  SDSS                              (1)
SN2015Y           z     12.22  0.01  std no  SDSS                              (1)
